Step,Scaffold,SMILES,bioactivity,QED,herg,raw_bioactivity,raw_herg,total_score,ID
211.0,O=C(COC1CCCCC1)NCc1oc(C(NC(=O)CCN2CCC(N3CCCCC3)CC2)c2ccccc2)nc1S(=O)(=O)N1CCCCC1,COc1ccc(C(NC(=O)CCN2CCC(N3CCCCC3)CC2)c2nc(S(=O)(=O)N3CCCCC3)c(CNC(=O)COC3CC(C)CCC3C(C)C)o2)cc1OC,0.30000001192092896,0.20764684677124023,0.7753968238830566,0.30000001192092896,0.22460319101810455,0.4074958264827728,fine-tune predictive component_10156
58.0,O=C(Nc1ccc2cn(CC(=O)N3CCCCC3)cc2c1)c1ccc2ccccc2c1,CCOC(=O)C1CCCN(C(=O)Cn2cc3ccc(NC(=O)c4ccc5ccccc5c4)cc3c2)C1,0.20000000298023224,0.3978000581264496,0.8402562737464905,0.20000000298023224,0.15974374115467072,0.40748316049575806,fine-tune predictive component_10157
220.0,O=C(c1cncnc1)N1CCC(N2CCC(N3CCN(C(=O)N4CC(NCCC5CCCNC5)CC4CCC4CCCC4)CC3)CC2)CC1,CCN(CCC1CCCNC1)C1CC(CCC2CCCC2)N(C(=O)N2CCN(C3CCN(C4(C)CCN(C(=O)c5c(C)ncnc5C)CC4)CC3)CC2CO)C1,0.30000001192092896,0.3102648854255676,0.6340880990028381,0.30000001192092896,0.3659118711948395,0.4074317514896393,fine-tune predictive component_10158
53.0,O=c1cc(-c2ccncc2)nc(N2CCCC(c3nc4ccccc4[nH]3)C2)[nH]1,Cn1c(N2CCCC(c3nc4cc(Cl)ccc4n3C)C2)nc(-c2ccncc2F)cc1=O,0.4000000059604645,0.47118836641311646,0.38588637113571167,0.4000000059604645,0.6141136288642883,0.40742406249046326,fine-tune predictive component_10159
194.0,c1ccc2c(c1)nc1n2C(CNCCC2CCCN2)COC1,CN1CCCC1CCNCC1COCc2nc3ccccc3n21,0.20000000298023224,0.8591688275337219,0.5714908838272095,0.20000000298023224,0.4285091459751129,0.4074097275733948,fine-tune predictive component_10160
72.0,c1ccc(-c2ccccn2)cc1,CC(C)C(CO)NCc1nc(-c2ccc(C(F)(F)F)cc2F)ccc1F,0.20000000298023224,0.7469388842582703,0.6127446293830872,0.20000000298023224,0.38725540041923523,0.4073622524738312,fine-tune predictive component_10161
205.0,c1c(N2CCC(N3CCCC3)CC2)[nH]c(=NC2CCCCC2)[nH]c1=NC1CCCCC1,CC1CCCN1C1CCN(c2[nH]c(=NC3CCCCC3)[nH]c(=NC3CCCCC3C#N)c2Br)CC1,0.20000000298023224,0.5725366473197937,0.6998307704925537,0.20000000298023224,0.3001692295074463,0.4073520004749298,fine-tune predictive component_10162
130.0,c1ccc(CN2CCCC2CN=c2[nH]cnc3c2ncn3C2CCC3CC32)cc1,OC1C(O)C(n2cnc3c(=NCC4CCCN4Cc4ccccc4)[nH]c(Cl)nc32)C2CC12,0.30000001192092896,0.5107864141464233,0.49387210607528687,0.30000001192092896,0.5061278939247131,0.40732601284980774,fine-tune predictive component_10163
42.0,c1ccc(N=c2ccn(C3CCCCC3)[nH]2)cc1,CC(=O)NCCNC1CCC(n2cc(C(N)=O)c(=Nc3ccc(F)cc3)[nH]2)C(C#N)C1,0.20000000298023224,0.4934503436088562,0.7536138296127319,0.20000000298023224,0.24638614058494568,0.4073054790496826,fine-tune predictive component_10164
32.0,c1ccc(CN2CCN(Cc3ccccc3)C2c2nccs2)cc1,Cc1csc(C2N(Cc3ccccc3)CCN2Cc2ccccc2C#N)n1,0.20000000298023224,0.6662543416023254,0.6484333872795105,0.20000000298023224,0.3515666127204895,0.4072735011577606,fine-tune predictive component_10165
119.0,O=C1OCCN1c1cc[nH]c(=NCc2cnn(-c3ccccc3)c2)n1,CC(N=c1nc(N2C(=O)OCC2C(C)O)c(F)c[nH]1)c1cnn(-c2ccc(F)cc2)c1,0.20000000298023224,0.6454569697380066,0.6587179899215698,0.20000000298023224,0.3412820100784302,0.4072539210319519,fine-tune predictive component_10166
157.0,O=C(NCC(=O)N1CCC(CN2CC(C(=O)NCC3CC3)C(N3CCCC3)C2)CC1)c1ccccc1,O=C(NCC(=O)N1CCC(CN2CC(C(=O)NCC3CC3)C(N3CCCC3)C2)CC1)c1cccc(C(F)(F)F)c1,0.30000001192092896,0.4828149974346161,0.507718563079834,0.30000001192092896,0.492281436920166,0.4072432219982147,fine-tune predictive component_10167
102.0,c1ccc(C2CC(c3ccc4c(c3)OCO4)CN2)cc1,CCCN(CCC)CCN1CC(c2ccc3c(c2)OCO3)C(C(=O)O)C1c1ccc(O)c(OC)c1,0.20000000298023224,0.4928142726421356,0.7536858916282654,0.20000000298023224,0.24631407856941223,0.40721598267555237,fine-tune predictive component_10168
198.0,N=c1nc(N2CCNC(CCC(=O)NCc3ccccc3)C2)[nH]c2ccccc12,COC(=O)N1CCN(c2nc(=N)c3cc(OC)c(OC)c(F)c3[nH]2)CC1CCC(=O)NCc1c(F)c(F)c(C(N)=O)c(F)c1F,0.30000001192092896,0.2031664252281189,0.7824454307556152,0.30000001192092896,0.21755459904670715,0.4071931540966034,fine-tune predictive component_10169
125.0,S=C(NN=Cc1nc2cccnc2o1)N1CCN(c2ccccc2)CC1,CC(=NNC(=S)N1CCN(c2ccccc2)CC1)c1nc2cccnc2o1,0.20000000298023224,0.4254792630672455,0.8108466267585754,0.20000000298023224,0.18915340304374695,0.4071581959724426,fine-tune predictive component_10170
85.0,O=C(CNC(=O)c1ccccc1)NC1CCCc2ccccc21,Nc1ccc(C(F)(F)F)cc1C(=O)NCC(=O)NC1CCCc2ccccc21,0.20000000298023224,0.7000617980957031,0.6320726871490479,0.20000000298023224,0.36792731285095215,0.40714216232299805,fine-tune predictive component_10171
87.0,O=C(Cn1c(=O)[nH]c(=O)c2ccc(C(=O)NCC3CCCO3)cc21)Nc1ccccc1,CCN(C(=O)Cn1c(=O)n(CCOC)c(=O)c2ccc(C(=O)NCC3CCCO3)cc21)c1ccc(C)c(Cl)c1,0.20000000298023224,0.41088035702705383,0.8249496221542358,0.20000000298023224,0.17505039274692535,0.4071233868598938,fine-tune predictive component_10172
243.0,O=c1cc(CNC2CN(C3CCC(c4ccccc4)CC3)C2)nc[nH]1,COc1ccc(C2CCC(N3CC(NCc4cc(=O)[nH]c(C)n4)C3)CC2)c(OC)c1,0.20000000298023224,0.7277980446815491,0.6197464466094971,0.20000000298023224,0.3802535831928253,0.40709879994392395,fine-tune predictive component_10173
25.0,c1ccc(N2CCN3CCC2CC3)nc1,Oc1cccnc1N1CCN2CCC1CC2,0.20000000298023224,0.7667059898376465,0.6036525964736938,0.20000000298023224,0.39634743332862854,0.4070545434951782,fine-tune predictive component_10174
55.0,O=C(Nc1ccc(N2CCCCC2=O)cc1)c1cn(-c2ccccc2)c(-c2ccccc2)n1,COc1cc(C(F)(F)F)ccc1-n1c(-c2cccc(Br)c2)nc(C(=O)Nc2ccc(N3CCCCC3=O)cc2)c1C,0.30000001192092896,0.24177663028240204,0.7166114449501038,0.30000001192092896,0.28338855504989624,0.407047301530838,fine-tune predictive component_10175
184.0,C1CC(CN2CCC3(CC2)CN(CC2CCCO2)CCO3)C1,C1CC(CN2CCC3(CC2)CN(CC2CCCO2)CCO3)C1,0.20000000298023224,0.7942324876785278,0.5929813385009766,0.20000000298023224,0.40701866149902344,0.407022088766098,fine-tune predictive component_10176
64.0,N=c1[nH]c(=NC2CCCCC2)[nH]c2c1ncn2C1CCCO1,CN(C)CCN=c1[nH]c(=NC2CCC(O)CC2)[nH]c2c1ncn2C1OC(CO)C(O)C1O,0.30000001192092896,0.29437458515167236,0.6492608785629272,0.30000001192092896,0.35073912143707275,0.4070017337799072,fine-tune predictive component_10177
117.0,O=C1NC(C(=O)N=c2cccc[nH]2)C2NC1CN1CCCCC21,CN1C2CN3CCCCC3C1C(C(=O)N=c1cc(C(=O)NCC#N)cc[nH]1)NC2=O,0.20000000298023224,0.5313284397125244,0.7247960567474365,0.20000000298023224,0.2752039432525635,0.4069780111312866,fine-tune predictive component_10178
15.0,C1CCC2C(C1)CCC1C3CC(N4CCCC4)CC3CCC21,CC(=O)OC1C(N2CCCC2)CC2C3CCC4CC(O)(C=CCO)CCC4C3CCC21C,0.20000000298023224,0.5069352984428406,0.7418419122695923,0.20000000298023224,0.2581580877304077,0.4069368839263916,fine-tune predictive component_10179
165.0,O=C(NC(Cc1ccccc1)C(=O)N1CCCN(C2CCCC2)CC1)N1CCCCC1,CN(CCCN)C(=O)C1CCN(C(=O)NC(Cc2ccc(F)cc2)C(=O)N2CCCN(C3CCCC3)CC2)CC1,0.20000000298023224,0.48493972420692444,0.7581452131271362,0.20000000298023224,0.24185481667518616,0.4068651795387268,fine-tune predictive component_10180
86.0,O=c1ccc(N2CCOCC2)c2cc(COc3ccccc3)[nH]n12,COCCNC(=O)c1cc(N2CCOCC2)c2cc(COc3ccc(F)cc3)[nH]n2c1=O,0.20000000298023224,0.5121162533760071,0.7375139594078064,0.20000000298023224,0.262486070394516,0.40681204199790955,fine-tune predictive component_10181
160.0,O=C(NCCN1CCN(c2ccccn2)CC1)c1ccccc1,COc1cc(C(=O)NCCN2CCN(c3ncccc3C#N)CC2)cc(OC)c1OC,0.20000000298023224,0.6798040866851807,0.6400539875030518,0.20000000298023224,0.35994604229927063,0.40679481625556946,fine-tune predictive component_10182
245.0,C(=CC1CCCN1)c1ccccc1OCC1CCCCC1,COc1cc(OCC2CCCCC2)c(C(C)=CC2CCCN2C)cc1Cl,0.20000000298023224,0.6243476271629333,0.6678674817085266,0.20000000298023224,0.3321325182914734,0.40679293870925903,fine-tune predictive component_10183
9.0,C(=NN=c1cc(N2CCCCC2)[nH]c(N2CCCC2)n1)c1ccccc1,O=[N+]([O-])c1ccc(Cl)c(C=NN=c2cc(N3CCCCC3)[nH]c(N3CCCC3)n2)c1,0.20000000298023224,0.4447875916957855,0.7911587357521057,0.20000000298023224,0.2088412493467331,0.40676915645599365,fine-tune predictive component_10184
218.0,O=C(NCCCCN1CCN(C2c3ccccc3CCc3ccccc32)CC1)c1ccccn1,COc1ccnc(C(=O)N(C)CCCCN2CCN(C3c4ccccc4CCc4ccccc43)CC2)c1OC,0.4000000059604645,0.38255929946899414,0.4264736473560333,0.4000000059604645,0.5735263824462891,0.40674349665641785,fine-tune predictive component_10185
139.0,O=C(C1CCC(NC2(c3ccccc3)CC2)CC1c1ccccc1)N1CCN(C2(CNCc3ccc4c(c3)OCCO4)CN(C3CCCC3)C2)CC1,O=C(C1CCC(NC2(c3ccc(F)cc3)CC2)CC1c1ccc(F)c(F)c1)N1CCN(C2(CNCc3ccc4c(c3)OCCO4)CN(C3CCCC3)C2)CC1,0.4000000059604645,0.23701931536197662,0.5417795777320862,0.4000000059604645,0.45822039246559143,0.40673336386680603,fine-tune predictive component_10186
113.0,O=C1NCC2(CCN(Cc3cn[nH]c3)C3CCCCC32)N1,Cn1cc(CN2CCC3(CNC(=O)N3)C3CCCCC32)cn1,0.20000000298023224,0.8638303875923157,0.5675350427627563,0.20000000298023224,0.43246495723724365,0.40671929717063904,fine-tune predictive component_10187
127.0,O=C1OCC2N1C(C1CC1)C1(C(=O)C(N3CCOCC3)c3cccc(C4CC4)c31)C21CCCCC1,COC1CCC2(CC1)C1COC(=O)N1C(C1CC1)C21C(=O)C(N2CCOCC2)c2cccc(C3CC3)c21,0.20000000298023224,0.6162588000297546,0.6718961596488953,0.20000000298023224,0.3281038701534271,0.40671059489250183,fine-tune predictive component_10188
210.0,O=C(NC1CCC1)C1CC2(CCN(C3CCNCC3)CC2)CCN1C(=O)c1ccn(C2CC2)c1,CCc1c(C(=O)N2CCC3(CCN(C4CCN(C(C)=O)CC4)CC3)CC2C(=O)NC2CCC2)c(C)n(C2CC2)c1C,0.20000000298023224,0.5559020638465881,0.7071868777275085,0.20000000298023224,0.29281312227249146,0.4066542685031891,fine-tune predictive component_10189
61.0,O=C(NCCCN1CCCCC1)c1ccc(NC(=O)N2Cc3ccccc3C2)cc1,O=C(NCCCN1CCCCC1)c1ccc(NC(=O)N2Cc3ccccc3C2)cc1,0.20000000298023224,0.7166590094566345,0.6228363513946533,0.20000000298023224,0.3771636486053467,0.4066530764102936,fine-tune predictive component_10190
210.0,O=C(NC1CCCCC1)NC1CCN(CCN2CCc3ccccc3C2c2ccccc2)CC1,COc1cc2c(cc1OC)C(c1ccc(Cl)c(Cl)c1)N(CCN1CCC(NC(=O)NC3CCCCC3)CC1)CC2,0.30000001192092896,0.39246776700019836,0.5610471367835999,0.30000001192092896,0.43895286321640015,0.4066390097141266,fine-tune predictive component_10191
152.0,O=C1CC2(CNC2)CN1C1CCN(CC2CCCCC2)CC1,COC1CCC(CN2CCC(N3CC4(CNC4)CC3=O)CC2)CC1,0.20000000298023224,0.8451727032661438,0.573479175567627,0.20000000298023224,0.42652079463005066,0.40663817524909973,fine-tune predictive component_10192
164.0,c1nc(N2CCN3COCC3C2)sc1CN(CC1CC1)CC1CC1,CNC(=O)c1nc(N2CCN3C(COC3C)C2)sc1CN(CC1CC1)CC1CC1,0.20000000298023224,0.6954591870307922,0.6321165561676025,0.20000000298023224,0.36788344383239746,0.4066166877746582,fine-tune predictive component_10193
158.0,O=C(Cn1c(=O)[nH]c2ccccc21)NCCCCCCC(=O)Nc1ccc2[nH+]c3ccccc3c(N3CCNCC3)c2c1,CN1CCN(c2c3ccccc3[n+](C)c3c(O)cc(NC(=O)CCCCCCNC(=O)C(CCCCN)n4c(=O)[nH]c5ccccc54)cc23)CC1,0.5,0.062264423817396164,0.844944417476654,0.5,0.15505556762218475,0.40659987926483154,fine-tune predictive component_10194
171.0,c1ccc(NCc2ccc(-c3ccccc3)cc2)cc1,COc1cccc(-c2ccc(CNc3ccc(CCCNS(C)(=O)=O)cc3)cc2)c1,0.20000000298023224,0.47182321548461914,0.767304003238678,0.20000000298023224,0.23269599676132202,0.40658828616142273,fine-tune predictive component_10195
235.0,O=C(NC1CCCN(C2CCOCC2)C1)N1CCC(N2CCC(C3(C4CCCCC4)CC(=O)N(CC4CC4)C3=O)CC2)CC1,O=C(NC1CCCN(C2CCOCC2)C1)N1CCC(N2CCC(C3(C4CCCCC4)CC(=O)N(CC4CC4)C3=O)CC2)CC1,0.20000000298023224,0.4336487650871277,0.8003250956535339,0.20000000298023224,0.19967490434646606,0.4065801501274109,fine-tune predictive component_10196
102.0,O=C1CC2C3CCCC3CCC(C(=O)N=Nc3ccccc3)C2O1,COc1ccc(N=NC(=O)C2C3OC(=O)C(C)C3C3CCC(C)C3CC2(O)CCl)cc1,0.20000000298023224,0.4238581359386444,0.8091078996658325,0.20000000298023224,0.1908920705318451,0.4064982533454895,fine-tune predictive component_10197
15.0,O=C(C=Cc1ccccc1)c1ccc(OCc2ccccc2)cc1OCc1ccoc1,COc1cccc(C=CC(=O)c2ccc(OCc3cccc(F)c3)cc2OCc2ccoc2)c1OC,0.30000001192092896,0.17759214341640472,0.8333008289337158,0.30000001192092896,0.1666991412639618,0.4064938426017761,fine-tune predictive component_10198
24.0,O=c1c2c(cnn2-c2ccccc2)ncn1-c1ccccc1,Cc1ccccc1-n1c(C)nc2cnn(-c3ccc(C#N)c(Cl)c3)c2c1=O,0.20000000298023224,0.5347663164138794,0.7202818393707275,0.20000000298023224,0.27971816062927246,0.4064862132072449,fine-tune predictive component_10199
153.0,O=C(C1CCN1C1CCN(CC2CC2)CC1)N1CCN(c2cccnn2)CC1,Cc1ccc(N2CCN(C(=O)C3CCN3C3CCN(CC4CC4)CC3)CC2)nn1,0.20000000298023224,0.7470554113388062,0.6093754768371582,0.20000000298023224,0.3906244933605194,0.40647754073143005,fine-tune predictive component_10200
3.0,c1ccc(N=c2ccnc3cc[nH]n23)cc1,Cc1cc(=Nc2cccc(OC(F)(F)F)c2)n2[nH]ccc2n1,0.20000000298023224,0.7906545400619507,0.5921679735183716,0.20000000298023224,0.4078320264816284,0.40643149614334106,fine-tune predictive component_10201
226.0,O=C(OC1CCN(C2CCC2)CC1)C1C(=O)C2CCC3C4CCC5CCCCC5CC4CCC3C21,CC(=O)OC1CCC2(C)C(CCC3(C)C(CCC4C5C(C(=O)OC6CCN(C7CCC7)CC6)C(=O)C5(C)CCC43C)C2(C)C)C1(C)C,0.30000001192092896,0.22462113201618195,0.7405197024345398,0.30000001192092896,0.2594802677631378,0.40639957785606384,fine-tune predictive component_10202
166.0,O=S(=O)(Nc1cc2ccccc2s1)c1ccccc1,Cc1c(C)c(S(=O)(=O)N(CCC(=O)O)c2sc3ccccc3c2Br)c(C)c(C)c1OC(C)C(=O)O,0.20000000298023224,0.3446411192417145,0.8966131806373596,0.20000000298023224,0.10338683426380157,0.4063754677772522,fine-tune predictive component_10203
248.0,c1cc(CN2CCC(N3CCN(c4cnccn4)CC3)CC2)c2c(c1)OCCO2,CCC1CN(c2nc(OC)c(C(=O)NCCOC)nc2Cl)CCN1C1CCN(Cc2c(OC)c(OC)cc3c2OCCO3)CC1,0.30000001192092896,0.3409300446510315,0.6009745597839355,0.30000001192092896,0.39902544021606445,0.40637215971946716,fine-tune predictive component_10204
26.0,c1ncc2ncn(C3CCCO3)c2n1,NC(=O)c1ncnc2c1ncn2C1OC(CO)C(O)C1O,0.20000000298023224,0.48517924547195435,0.7555694580078125,0.20000000298023224,0.2444305419921875,0.40635180473327637,fine-tune predictive component_10205
20.0,N=c1[nH]c(=NN=Cc2ccccc2)[nH]c(=Nc2ccccc2)[nH]1,C=CCN=c1[nH]c(=NN=Cc2ccc(O)c(O)c2)[nH]c(=Nc2ccccc2)[nH]1,0.30000001192092896,0.19831952452659607,0.7878590822219849,0.30000001192092896,0.21214094758033752,0.406350702047348,fine-tune predictive component_10206
72.0,N=C1CCCC(N2CCOCC2)=C1c1cc(=Nc2ccc(N3CCOCC3)cc2)nc(N2CCCCC2)[nH]1,CON=C1CCCC(N2CCOCC2)=C1c1cc(=Nc2ccc(N3CCOCC3)cc2)nc(N2CCCCC2)[nH]1,0.20000000298023224,0.5517973899841309,0.7082843780517578,0.20000000298023224,0.2917156219482422,0.40630388259887695,fine-tune predictive component_10207
216.0,O=C(NCCc1ccccc1)c1cccc(NCc2nnc(-c3cccnc3)o2)c1,COc1ccc(CCNC(=O)c2cccc(NCc3nnc(-c4cccnc4)o3)c2)cc1OC,0.20000000298023224,0.3690069019794464,0.86605304479599,0.20000000298023224,0.13394694030284882,0.4062905013561249,fine-tune predictive component_10208
76.0,O=C(Nc1ccc(S(=O)(=O)N2CCCC2)cc1)c1cnc(=Nc2ccc(N3CCOCC3)cc2)[nH]c1,O=C(Nc1ccc(S(=O)(=O)N2CCCC2)cc1)c1c[nH]c(=Nc2ccc(N3CCOCC3)cc2)nc1CCC(F)(F)F,0.20000000298023224,0.4011789858341217,0.8305643200874329,0.20000000298023224,0.16943567991256714,0.40628328919410706,fine-tune predictive component_10209
51.0,c1ccc(NC2CCN(Cc3c[nH]c4ccccc34)C2)cc1,CCOc1ccc2[nH]cc(CN3CC(Nc4ccccc4F)CC3C(=O)NC)c2c1,0.20000000298023224,0.5576350092887878,0.7044243216514587,0.20000000298023224,0.29557564854621887,0.40627095103263855,fine-tune predictive component_10210
112.0,O=C1CCc2ccc(OCCCN3CCN(c4ccc5ccccc5c4)CC3)cc2N1,NS(=O)(=O)c1cc(N2CCN(CCCOc3ccc4c(c3)NC(=O)CC4)CC2)cc2ccccc12,0.4000000059604645,0.48955848813056946,0.3758920729160309,0.4000000059604645,0.6241078972816467,0.4062657356262207,fine-tune predictive component_10211
21.0,O=c1[nH]c2ccccc2[nH]c1=NS(=O)(=O)c1cccc(-c2ccccc2)c1,N#Cc1ccc(-c2cccc(S(=O)(=O)N=c3[nH]c4ccccc4[nH]c3=O)c2)cc1,0.20000000298023224,0.5474135875701904,0.7109354734420776,0.20000000298023224,0.28906452655792236,0.40626293420791626,fine-tune predictive component_10212
102.0,O=C(N=c1cc(CN2CCNCC2)[nH][nH]1)c1ccn[nH]1,COCCn1[nH]c(CN2CCN(C)CC2)cc1=NC(=O)c1cc(C(C)(C)C)nn1C,0.20000000298023224,0.757644772529602,0.6042696833610535,0.20000000298023224,0.39573028683662415,0.4062538146972656,fine-tune predictive component_10213
57.0,O=C(NC(c1ccn[nH]1)c1ccco1)C1CNCCC12OCc1ccccc12,CN(C(=O)C1CNCCC12OCc1cc(F)c(F)cc12)C(c1ccco1)c1ccnn1C,0.30000001192092896,0.6729024052619934,0.4273940622806549,0.30000001192092896,0.5726059675216675,0.4062284231185913,fine-tune predictive component_10214
9.0,O=C(Nc1ccc(-c2ccccn2)cc1)C1CCCN1Cc1cn[nH]c1,CCn1cc(CN2CCCC2C(=O)Nc2ccc(-c3ccccn3)cc2F)cn1,0.20000000298023224,0.6935493350028992,0.6314690709114075,0.20000000298023224,0.36853089928627014,0.4062265455722809,fine-tune predictive component_10215
243.0,O=C(Nc1ccc2c(c1)CCN(C1CCC1)C2)NC1CCOc2ccccc21,CC1(C)CC(NC(=O)Nc2ccc3c(c2)CCN(C2CCC2)C3)c2ccc(F)cc2O1,0.20000000298023224,0.7169983983039856,0.6209376454353333,0.20000000298023224,0.37906235456466675,0.4061952531337738,fine-tune predictive component_10216
101.0,O=C(Nc1ccccc1N1CCOCC1)NC1CCOc2ccccc21,CC1(C)CC(NC(=O)Nc2ccccc2N2CCOCC2)c2cc(C(F)(F)F)ccc2O1,0.20000000298023224,0.6950180530548096,0.6305646300315857,0.20000000298023224,0.3694353699684143,0.40616554021835327,fine-tune predictive component_10217
149.0,N=c1[nH]c(N2CCN(C3CCNCC3)CC2)nc2c(=Nc3ccc(OCCN4CCCC4)cc3)[nH]c(-c3ccncc3)nc12,CN1CCC(N2CCN(c3nc4c(=Nc5ccc(OCCN6CCCC6)cc5)[nH]c(-c5ccncc5F)nc4c(=N)[nH]3)CC2)CC1,0.5,0.27224627137184143,0.4029984176158905,0.5,0.5970015525817871,0.4061642289161682,fine-tune predictive component_10218
205.0,c1cc(CNCC2CCCN(C3CCCC3)C2)[nH]n1,COCCn1nc(C)cc1CN(C)CC1CCCN(C2CCCC2)C1,0.20000000298023224,0.7232304215431213,0.617990255355835,0.20000000298023224,0.38200974464416504,0.4061252772808075,fine-tune predictive component_10219
32.0,c1ccc2c(c1)C1c3ccccc3C2c2cn(CCN3CCCCC3)cc21,Oc1c2c(c(O)n1CCN1CCCCC1)C1c3ccccc3C2c2ccccc21,0.30000001192092896,0.48399049043655396,0.5036011934280396,0.30000001192092896,0.49639883637428284,0.40611642599105835,fine-tune predictive component_10220
13.0,c1ccc(N=c2cc[nH]c(=Nc3ccc(N4CCOCC4)cc3)[nH]2)cc1,Fc1ccc(N=c2[nH]c(=Nc3ccc(N4CCOCC4)cc3)[nH]cc2F)cc1,0.20000000298023224,0.7302674055099487,0.614957332611084,0.20000000298023224,0.385042667388916,0.40611255168914795,fine-tune predictive component_10221
174.0,O=C1NC(=O)C2(CCN(CC3CC3)C2)c2ccccc21,CNC(=O)CC1CN(CC2CC2)CC12C(=O)N(C)C(=O)c1cc(OC)c(OC(F)(F)F)cc12,0.20000000298023224,0.6409925222396851,0.6562784314155579,0.20000000298023224,0.34372156858444214,0.4060858488082886,fine-tune predictive component_10222
95.0,O=C(C1CCC(Nc2ccc3[nH]ncc3c2)NC1)N1CCCCC1,CC1CCCCN1C(=O)C1CNC(Nc2ccc3[nH]ncc3c2)CC1O,0.20000000298023224,0.6705461740493774,0.6415114998817444,0.20000000298023224,0.3584884703159332,0.4060499966144562,fine-tune predictive component_10223
77.0,c1ccc(-c2ccc(C34CNCCC3C4)cc2)cc1,CN1CCC2CC2(c2ccc(-c3ccccc3F)cc2)C1,0.30000001192092896,0.8012639880180359,0.39121395349502563,0.30000001192092896,0.6087860465049744,0.4060404896736145,fine-tune predictive component_10224
226.0,C1CC(N2CCC3(CC2)CC(N2CCNCC2)C3)C1,CCN1CCN(C2CC3(CCN(C4CCC4)CC3)C2)CC1,0.20000000298023224,0.7905353903770447,0.5907025337219238,0.20000000298023224,0.40929746627807617,0.40601658821105957,fine-tune predictive component_10225
2.0,O=S(=O)(c1ccccc1)N(CCC1CC1)c1cc2ccccc2s1,Cc1c(N(CCC2CC2)S(=O)(=O)c2ccc(C(C)(C)C)cc2)sc2ccccc12,0.20000000298023224,0.44997793436050415,0.7828257083892822,0.20000000298023224,0.21717429161071777,0.405990868806839,fine-tune predictive component_10226
203.0,O=C(Cn1c(=O)c(=Nc2nc(N3CCOCC3)c[nH]c2=O)[nH]c2ccccc21)NC1CC1,COc1cc2c(cc1Br)[nH]c(=Nc1nc(N3CCOCC3)cn(C)c1=O)c(=O)n2CC(=O)NC1CC1,0.20000000298023224,0.4494941830635071,0.7831350564956665,0.20000000298023224,0.2168649584054947,0.40596771240234375,fine-tune predictive component_10227
13.0,c1cc(N2CCOCC2)ccc1-c1cnc2ccc3nc(N4CCC4)ccc3c2c1,CC1(N)CN(c2nc3c(F)cc4ncc(-c5ccc(N6CCOCC6)cc5)cc4c3cc2F)C1,0.30000001192092896,0.4635877013206482,0.514090359210968,0.30000001192092896,0.48590967059135437,0.40596693754196167,fine-tune predictive component_10228
224.0,O=C(C1CCN1C1CCCC1)N1CCNCC1,COCCCN1CCN(C(=O)C2CCN2C2CCCC2)CC1,0.20000000298023224,0.6905571222305298,0.6318151354789734,0.20000000298023224,0.3681848347187042,0.4059644043445587,fine-tune predictive component_10229
240.0,O=C(Nc1ccc(CN2CCN(C3CCCC3)CC2)nc1)c1cccc2cccnc12,O=C(Nc1ccc(CN2CCN(C3CCCC3)CC2)nc1)c1ccc(Br)c2cccnc12,0.30000001192092896,0.5572242140769958,0.4688582718372345,0.30000001192092896,0.5311417579650879,0.405948668718338,fine-tune predictive component_10230
147.0,c1cc(CN2CCCC(N3CCNCC3)C2)cc(OC2CCCC2)c1,Cc1ccc(CN2CCCC(N3CCN(C)CC3)C2)cc1OC1CCCC1,0.20000000298023224,0.7880538702011108,0.5913065671920776,0.20000000298023224,0.40869343280792236,0.4059273302555084,fine-tune predictive component_10231
105.0,O=C(NC1CC1)c1ccc2[nH]cnc(=Nc3ccccc3)c2c1,Cc1nc(=Nc2cccc(Br)c2)c2cc(C(=O)NC3CC3)ccc2[nH]1,0.20000000298023224,0.7067680954933167,0.6243147253990173,0.20000000298023224,0.3756852447986603,0.40590912103652954,fine-tune predictive component_10232
179.0,O=C(CN1CCN(CCOC(c2ccccc2)c2ccccc2)CC1)NCCCN1CCCCC1,CCC1CCCCN1CCCNC(=O)CN1CCN(CCOC(c2ccc(F)cc2)c2ccc(F)cc2)CC1C,0.30000001192092896,0.35780301690101624,0.5848411917686462,0.30000001192092896,0.41515880823135376,0.4058751165866852,fine-tune predictive component_10233
84.0,O=S(=O)(c1cc2cnccc2s1)N1CCN(c2cnc(N3CCOCC3)s2)CC1,CC1CN(S(=O)(=O)c2cc3cnccc3s2)CCN1c1cnc(N2CCOCC2)s1,0.20000000298023224,0.5857093334197998,0.6853464245796204,0.20000000298023224,0.31465354561805725,0.4058004319667816,fine-tune predictive component_10234
49.0,O=C(CCN1CCN(c2ccccc2)CC1)NC1CCc2cccc3cccc1c23,COc1ccc(N2CCN(CCC(=O)NC3CCc4cccc5cccc3c45)CC2)cc1,0.20000000298023224,0.6390302181243896,0.6559687852859497,0.20000000298023224,0.3440312147140503,0.4057602882385254,fine-tune predictive component_10235
218.0,c1nsc(N2CCC(N3CCCC3)CC2)n1,CCc1nsc(N2CCC(N3CCCC3)CC2)n1,0.20000000298023224,0.8390684127807617,0.5723305940628052,0.20000000298023224,0.4276694357395172,0.4057236313819885,fine-tune predictive component_10236
