Step,Scaffold,SMILES,bioactivity,raw_bioactivity,total_score,ID
45.0,c1ccc(N2CCN(CCC3CN(C4CCC4)CCN3C3CCCCC3)CC2)cc1,c1ccc(N2CCN(CCC3CN(C4CCC4)CCN3C3CCCCC3)CC2)cc1,0.4000000059604645,0.4000000059604645,0.4000000059604645,fine-tune predictive component_4695
53.0,S=C(NCCc1c[nH]c2ccccc12)N1CCN(C2CCCCC2)CC1,S=C(NCCc1c[nH]c2ccccc12)N1CCN(C2CCCCC2)CC1,0.4000000059604645,0.4000000059604645,0.4000000059604645,fine-tune predictive component_4696
45.0,O=C(N=c1[nH]c2cccc(OCCN3CCNCC3)c2s1)C1CCCCC1,O=C(N=c1[nH]c2cccc(OCCN3CCN(CCO)CC3)c2s1)C1CCCCC1,0.4000000059604645,0.4000000059604645,0.4000000059604645,fine-tune predictive component_4697
45.0,c1ccc(-c2n[nH]c(CNCCN3CCNCC3)n2)cc1,CCOc1ccc(-c2n[nH]c(CNC(C)CN3CCN(CCO)CC3)n2)cc1C,0.4000000059604645,0.4000000059604645,0.4000000059604645,fine-tune predictive component_4698
45.0,O=C(c1cc(-c2ccc(CNC3CCNCC3)cc2)on1)N1CCN(C2CCN(C(=O)C3CCNCC3)CC2)CC1,CCCCCCC1CN(C2CCN(C(=O)C3CCN(C(C)=O)CC3)CC2)CCN1C(=O)c1cc(-c2ccc(CNC3CCN(C)CC3)cc2)on1,0.4000000059604645,0.4000000059604645,0.4000000059604645,fine-tune predictive component_4699
45.0,O=C(CN(c1ccccc1)C1CCCCC1N1CCN(C2CCN(C(=O)c3ccccc3)CC2)CC1)N1CCN(C2CCCCC2)CC1,Cc1cccc(C)c1C(=O)N1CCC(C)(N2CCN(C3CCCCC3N(CC(=O)N3CCN(C4CCCCC4)CC3)c3ccc(Cl)c(CO)c3)CC2)CC1,0.4000000059604645,0.4000000059604645,0.4000000059604645,fine-tune predictive component_4700
81.0,O=C1CC2(C(=O)OCCCCCCN3CCC(N4CCCCC4)C3)CCC1C2,CC1(C)C(N2CCCCC2)CCN1CCCCCCOC(=O)C12CCC(C)(C(=O)C1)C2(C)C,0.4000000059604645,0.4000000059604645,0.4000000059604645,fine-tune predictive component_4701
45.0,O=C1C(=O)c2c(N3CCNCC3)nc3ccc(OCCCN4CCNCC4)cc3c2-c2ccccc21,COc1cc2nc(N3CCN(CCO)CC3)c3c(c2cc1OCCCN1CCN(C(C)C)CC1)-c1ccccc1C(=O)C3=O,0.4000000059604645,0.4000000059604645,0.4000000059604645,fine-tune predictive component_4702
53.0,O=C(Cc1ccccc1)NCC(c1ccc2c(c1)OCO2)N1CCN(C2CCC2)CC1,O=C(Cc1cc(C(F)(F)F)cc(C(F)(F)F)c1)NCC(c1ccc2c(c1)OCO2)N1CCN(C2CCC2)CC1,0.4000000059604645,0.4000000059604645,0.4000000059604645,fine-tune predictive component_4703
45.0,c1ccc(N=c2cc(N3CCNCC3)nc(N3CCCC3c3ccccc3)[nH]2)cc1,Fc1ccc(N=c2cc(N3CCNCC3)nc(N3CCCC3c3cccc(C(F)(F)F)c3)[nH]2)cc1,0.4000000059604645,0.4000000059604645,0.4000000059604645,fine-tune predictive component_4704
45.0,C1CCC(N2CCN(Cc3nnc(SCCN4CCCCCC4)[nH]3)CC2)CC1,Nn1c(CN2CCN(C3CCCCC3)CC2)nnc1SCCN1CCCCCC1,0.4000000059604645,0.4000000059604645,0.4000000059604645,fine-tune predictive component_4705
45.0,c1ccc(CN2CCN(C3CCCCC3)CC2)cc1,O=[N+]([O-])c1cccc(CN2CCN(C3CCCCC3)CC2)c1,0.4000000059604645,0.4000000059604645,0.4000000059604645,fine-tune predictive component_4706
44.0,O=C(c1nn(-c2ccccc2)c(C2CCN(C3CCNCC3)CC2)c1CN1CCN(C2CCCCC2)CC1)N1CCN(C2CCCCC2)CC1,CCOC(=O)N1CCC(N2CCC(c3c(CN4CCN(C5CCCCC5)CC4)c(C(=O)N4CCN(C5CCCCC5)CC4)nn3-c3ccc(F)cc3)CC2)CC1,0.4000000059604645,0.4000000059604645,0.4000000059604645,fine-tune predictive component_4707
44.0,O=C(NC1CC2CCCC(C1)N2C(=S)N1CCCCC1)c1ccccc1,COc1cc(C(=O)NC2CC3CCCC(C2)N3C(=S)N2CCC(C)CC2)ccc1O,0.4000000059604645,0.4000000059604645,0.4000000059604645,fine-tune predictive component_4708
81.0,c1nc(C2CN(C3CCN(C4CCCC4)CC3)CCN2)no1,CC(=O)N1CCN(C2CCN(C3CCCC3)CC2)CC1c1noc(C)n1,0.4000000059604645,0.4000000059604645,0.4000000059604645,fine-tune predictive component_4709
44.0,c1cc2c(cc1CN1CCC(N=c3nc(N4CCN(C5CCCCC5)CC4)nc(N4CCOCC4)[nH]3)CC1)OCO2,c1cc2c(cc1CN1CCC(N=c3nc(N4CCN(C5CCCCC5)CC4)nc(N4CCOCC4)[nH]3)CC1)OCO2,0.4000000059604645,0.4000000059604645,0.4000000059604645,fine-tune predictive component_4710
53.0,c1ccc(N2CCN(c3ncnc4ccc(N5CCN(C6CCNCC6)CC5)nc34)CC2)cc1,CCN1CCC(N2CCN(c3ccc4nc(Cl)nc(N5CCN(c6cccc(F)c6)CC5)c4n3)CC2)CC1,0.4000000059604645,0.4000000059604645,0.4000000059604645,fine-tune predictive component_4711
81.0,O=c1[nH]c(=O)c2[nH]c(N3CCN(C4CCCCC4)CC3)nc2[nH]1,CCCn1c(=O)c2[nH]c(N3CCN(C4CCC(C(O)CNC)CC4)CC3)nc2n(CC)c1=O,0.4000000059604645,0.4000000059604645,0.4000000059604645,fine-tune predictive component_4712
44.0,C1CCC(N2CCN(C3CN(C4CCNCC4)C3)CC2)CC1,CCOC(=O)N1CCC(N2CC(N3CCN(C4CCCCC4)CC3)C2)CC1,0.4000000059604645,0.4000000059604645,0.4000000059604645,fine-tune predictive component_4713
53.0,c1cncc(-c2ccc(CN3CCN(CC4CC4)CC3)o2)c1,OCCC1CN(Cc2ccc(-c3cccnc3)o2)CCN1CC1CC1,0.4000000059604645,0.4000000059604645,0.4000000059604645,fine-tune predictive component_4714
44.0,O=C(c1ccccc1)N1CCC(N2CCC(N3CCN(c4ncc(-c5cnco5)cn4)CC3)C2)CC1,CCC1CN(C2CCN(C3CCN(C(=O)c4c(N)cccc4Cl)CC3)C2)CCN1c1ncc(-c2cnc(C)o2)cn1,0.4000000059604645,0.4000000059604645,0.4000000059604645,fine-tune predictive component_4715
75.0,O=C(c1c[nH]n(-c2ccccc2)c1=NCc1cccc(-c2ccccn2)c1)N1CCNCC1,Cc1ccc(-n2[nH]cc(C(=O)N3CCN(CCO)CC3)c2=NC(O)c2cc(-c3ccccn3)c(F)cc2Cl)c(C)c1,0.4000000059604645,0.4000000059604645,0.4000000059604645,fine-tune predictive component_4716
44.0,O=C(N1CCC(N2Cc3ccccc3C2)CC1)N1CCCC(N2CCN(C3CC3)CC2)C1,O=C(N1CCC(N2Cc3ccccc3C2)CC1)N1CCC(O)C(N2CCN(C3CC3F)CC2)C1,0.4000000059604645,0.4000000059604645,0.4000000059604645,fine-tune predictive component_4717
44.0,O=C(NC1CN(C2CCC(c3nnc4ccccn34)CC2)CC1c1ccccc1)C1CCCN1,O=C(NC1CN(C2CCC(O)(c3nnc4ccc(C(F)(F)F)cn34)CC2)CC1c1cccc(F)c1)C1CCCN1,0.4000000059604645,0.4000000059604645,0.4000000059604645,fine-tune predictive component_4718
75.0,O=C(c1c2ccccc2cn1Cc1ccccn1)N1CCN(C2CCCCCCC2)CC1,O=C(c1c2ccccc2c(O)n1Cc1ccccn1)N1CCN(C2CCCCCCC2)CC1,0.4000000059604645,0.4000000059604645,0.4000000059604645,fine-tune predictive component_4719
81.0,c1cc(CN2CCN(C3CCCCC3)CC2)cc(CN2CCN(C3CCCCC3)CC2)c1,Oc1ccc(CN2CCN(C3CCCCC3)CC2)cc1CN1CCN(C2CCCCC2)CC1,0.4000000059604645,0.4000000059604645,0.4000000059604645,fine-tune predictive component_4720
75.0,c1ccc2c(c1)N=C(N1CCNCC1)N(CC1CCCCC1)C2CCCCN1CCCCC1,COC1CCCN(CCCCC2c3ccccc3N=C(N3CCN(CCO)CC3)N2CC2CCCCC2)C1,0.4000000059604645,0.4000000059604645,0.4000000059604645,fine-tune predictive component_4721
44.0,N=C1C(N2CCNCC2)C(c2ccccc2)CN1Cc1ccc(C(=O)NCCCN2CCNCC2)s1,CN1CCN(CCCNC(=O)c2ccc(CN3CC(c4ccc(Cl)cc4)C(N4CCN(C)CC4)C3=NC=O)s2)CC1,0.4000000059604645,0.4000000059604645,0.4000000059604645,fine-tune predictive component_4722
81.0,O=C1NCC(Cc2ccc3ccccc3c2)N(CCN2CCN(C3CCOC3)CC2)C1=O,O=C1NCC(Cc2ccc3ccccc3c2)N(CCN2CCN(C3CCOC3)CC2)C1=O,0.4000000059604645,0.4000000059604645,0.4000000059604645,fine-tune predictive component_4723
75.0,O=C(c1ccccc1)N1CCC(N2CCN(C3CCN(C4CCN(C5CCc6ccccc65)CC4)CC3)CC2)CC1,Cc1cccc(C)c1C(=O)N1CCC(N2CCN(C3CCN(C4CCN(C5CCc6ccccc65)CC4)CC3)C(C)C2)CC1,0.4000000059604645,0.4000000059604645,0.4000000059604645,fine-tune predictive component_4724
53.0,O=C(COC1=CCCC(NCc2ccccc2-c2ccccc2)C1)NC1CCCCC1,COc1ccc(-c2cc(OC)ccc2CNC2CC(OCC(=O)NC3CCCCC3)=CC(C(=O)O)C2)cc1,0.4000000059604645,0.4000000059604645,0.4000000059604645,fine-tune predictive component_4725
53.0,O=C(C1CCCN1C1CCNCC1)N1CCC(N2CCSC2)C1,CC(C)CN1CCC(N2CCCC2C(=O)N2CCC(N3CCSC3)C2)CC1,0.4000000059604645,0.4000000059604645,0.4000000059604645,fine-tune predictive component_4726
81.0,O=C(C1CN(C2CCCCCC2)CC1c1ccccc1)N1CCN(C2CCCCC2N2CCN(C3CCCCCC3)CC2)CC1,O=C(C1CN(C2CCCCCC2)CC1c1ccc(Cl)cc1)N1CCN(C2CCCCC2N2CCN(C3CCCCCC3)CC2)CC1,0.4000000059604645,0.4000000059604645,0.4000000059604645,fine-tune predictive component_4727
75.0,O=C(c1c[nH]c2c(N3CCN(CC4CC4)CC3)cc(=O)[nH]c12)N1CCN(C2CCN(C(=O)C3CCN(Cc4ccncc4)CC3)CC2)CC1,O=C(c1c[nH]c2c(N3CCN(CC4CC4)CC3)cc(=O)[nH]c12)N1CCN(C2CCN(C(=O)C3CCN(Cc4ccncc4)CC3)CC2)CC1,0.4000000059604645,0.4000000059604645,0.4000000059604645,fine-tune predictive component_4728
81.0,c1cc(C2CCN(C3COC3)CC2)ccc1OC1CCCCC1N1CCN(C2CCCCC2)CC1,Cc1cc(C2CCN(C3COC3)CC2)c(Cl)cc1OC1CCCCC1N1CCN(C2CCC(C)(C)CC2)CC1,0.4000000059604645,0.4000000059604645,0.4000000059604645,fine-tune predictive component_4729
75.0,O=C(C1=CCCCC1)N1CCC(N2CCN(CCN3CCC(N4CCC(N5CCCCC5=O)CC4)CC3)C2)CC1,CC1=C(C(=O)N2CCC(N3CCN(CCN4CCC(N5CCC(N6CCCCC6=O)CC5)CC4)C3)CC2)CCCC1,0.4000000059604645,0.4000000059604645,0.4000000059604645,fine-tune predictive component_4730
44.0,O=C1NC(CN2CCNCC2)Cc2ccccc21,COc1ccc(OC)c2c1CC(CN1CCN(CCO)CC1)NC2=O,0.4000000059604645,0.4000000059604645,0.4000000059604645,fine-tune predictive component_4731
43.0,c1ccc(NCCN2CCN(C3CCCCC3)CC2)cc1,N#Cc1ccc(NCCN2CCN(C3CCCCC3)CC2)cc1,0.4000000059604645,0.4000000059604645,0.4000000059604645,fine-tune predictive component_4732
82.0,c1cc(CN2CCN(C3CCN(CCN4CCN(C5CCCCC5)CC4)C3)CC2)ccn1,c1cc(CN2CCN(C3CCN(CCN4CCN(C5CCCCC5)CC4)C3)CC2)ccn1,0.4000000059604645,0.4000000059604645,0.4000000059604645,fine-tune predictive component_4733
28.0,O=C1CCC=CCN1C1c2ccc(CN3CCCC3)cc2CCC2(CC2=O)Cc2ccccc21,CC(C)(C)NCC1CCCN1Cc1ccc2c(c1)CCC1(CC1=O)Cc1ccccc1C2N1CC=CCCC1=O,0.4000000059604645,0.4000000059604645,0.4000000059604645,fine-tune predictive component_4734
54.0,O=c1[nH]c2ccccc2cc1C1CCC(N2CCN(Cc3ccccc3)CC2)CC1,O=c1[nH]c2cc(Cl)c(Cl)cc2c(O)c1C1CCC(N2CCN(Cc3ccc(Cl)cc3)CC2)CC1,0.4000000059604645,0.4000000059604645,0.4000000059604645,fine-tune predictive component_4735
83.0,O=C(NC1CC1)c1ccc2[nH]c(N3CCC(C(=O)N4CCNCC4)CC3)cc(=O)c2c1,CNC(=O)c1c(N2CCC(C(=O)N3CCN(CCO)CC3)CC2)[nH]c2cc(F)c(C(=O)NC3CC3)cc2c1=O,0.4000000059604645,0.4000000059604645,0.4000000059604645,fine-tune predictive component_4736
83.0,O=S(=O)(c1c[nH]cn1)N(CC1CCN(CCN2CCNCC2)CC1)c1cccc(-c2ccccc2)c1,Cc1c(-c2ccccc2)cccc1N(CC1CCN(CCN2CCN(CCO)CC2)CC1)S(=O)(=O)c1cn(C)cn1,0.4000000059604645,0.4000000059604645,0.4000000059604645,fine-tune predictive component_4737
41.0,O=C(c1nn(-c2ccccc2)c2c1CCN(C1CCCCC1)C2)N1CCN(C2CCCCC2)CC1,O=C(c1nn(-c2ccc(F)cc2)c2c1CCN(C1CCCCC1)C2)N1CCN(C2CCCCC2)CC1,0.4000000059604645,0.4000000059604645,0.4000000059604645,fine-tune predictive component_4738
83.0,O=C(c1ccc(S(=O)(=O)N2CCCCC2)cc1)N1CCN(C2CCCCC2)CC1,O=C(c1ccc(S(=O)(=O)N2CCCCC2)cc1)N1CCN(C2CCCCC2)CC1,0.4000000059604645,0.4000000059604645,0.4000000059604645,fine-tune predictive component_4739
65.0,O=C(c1cc2ccc(CN3CCC(N4CCCCC4)CC3)cc2cc1-n1ccnc1)N1CCC(C(=O)N2CCN(C3CCC3)CC2)CC1,O=C(c1cc2ccc(CN3CCC(N4CCCCC4)CC3)cc2cc1-n1ccnc1)N1CCC(C(=O)N2CCN(C3CCC3)CC2)CC1,0.4000000059604645,0.4000000059604645,0.4000000059604645,fine-tune predictive component_4740
83.0,O=C(NCc1ccccc1)N1CCC(N2CCC(N3CCCN(C4CCN(C5CCCCCCC5)CC4)CC3)CC2)CC1,Cc1ccc(C(C)NC(=O)N2CCC(N3CCC(N4CCCN(C5CCN(C6CCCCCCC6)CC5)CC4)C(O)C3)CC2)cc1,0.4000000059604645,0.4000000059604645,0.4000000059604645,fine-tune predictive component_4741
83.0,O=C(NCCCN1CCNCC1)C1CCCN(c2nn3c(=O)ccnc3s2)C1,Cc1cc(=O)n2nc(N3CCCC(C(=O)NCCCN4CCN(CCO)CC4)C3)sc2n1,0.4000000059604645,0.4000000059604645,0.4000000059604645,fine-tune predictive component_4742
41.0,O=C(c1ccc(N=c2nc(-c3ccccc3)cc[nH]2)cc1)N1CCN(C2CC2)CC1,CCCS(=O)(=O)Nc1ccc(-c2cc[nH]c(=Nc3ccc(C(=O)N4CCN(C5CC5)CC4)c(OC)c3)n2)cc1C#N,0.4000000059604645,0.4000000059604645,0.4000000059604645,fine-tune predictive component_4743
41.0,c1ccc2c(N3CCN(CCN4CCN(C5CCCCC5)CC4)CC3)cccc2c1,c1ccc2c(N3CCN(CCN4CCN(C5CCCCC5)CC4)CC3)cccc2c1,0.4000000059604645,0.4000000059604645,0.4000000059604645,fine-tune predictive component_4744
41.0,O=C(c1ccccc1)N1CC(CCN2CCC(N3CCC(N4CCNCC4)CC3)CC2)(c2ccccc2)C1,CN1CCN(C2CCN(C3CCN(CCC4(c5ccc(Cl)c(Cl)c5)CN(C(=O)c5cccc(C(F)(F)F)c5)C4)CC3)CC2)CC1,0.4000000059604645,0.4000000059604645,0.4000000059604645,fine-tune predictive component_4745
83.0,O=C(Nc1ccccc1)N(CC1CCCN1)c1cccc(N2CCNCC2)c1,C=CC1CC(CN(C(=O)Nc2ccc(F)cc2F)c2cc(N3CCN(CCO)CC3)cc(C(F)(F)F)c2)NC1NC(N)=O,0.4000000059604645,0.4000000059604645,0.4000000059604645,fine-tune predictive component_4746
41.0,O=C(NCCN1CCN(C2CCCCC2)CC1)NC1CCCCC1,O=C(NCCN1CCN(C2CCCCC2)CC1)NC1CCCCC1,0.4000000059604645,0.4000000059604645,0.4000000059604645,fine-tune predictive component_4747
74.0,O=C1NCCN1CCN1CCN(CCCN2CCNCC2)CC1,O=C1NCCN1CCN1CCN(CC(O)CN2CCN(CCO)CC2)CC1,0.4000000059604645,0.4000000059604645,0.4000000059604645,fine-tune predictive component_4748
83.0,O=C(c1cc2ncc(C3CCNCC3)cn2n1)N1CCN(C2CCCCC2)CC1,CN1CCC(c2cnc3cc(C(=O)N4CCN(C5CCCCC5)CC4)nn3c2)CC1,0.4000000059604645,0.4000000059604645,0.4000000059604645,fine-tune predictive component_4749
41.0,c1ccc2cc3c(CN4CCNCC4)cccc3cc2c1,CNc1ccc2c(O)c3c(OC)cc(OC)c(Cl)c3cc2c1CN1CCN(CCO)CC1,0.4000000059604645,0.4000000059604645,0.4000000059604645,fine-tune predictive component_4750
54.0,c1ccc2[nH]c(SCc3ccc(Cn4cncc4CN4CCN(C5CCCCC5)CC4)cc3)nc2c1,CCCc1ncc(CN2CCN(C3CCCCC3)CC2)n1Cc1ccc(CSc2nc3cc([N+](=O)[O-])ccc3[nH]2)cc1,0.4000000059604645,0.4000000059604645,0.4000000059604645,fine-tune predictive component_4751
83.0,O=S(=O)(NC1CCC(N2CCN(C3CCCCC3)CC2)CC1)c1ccccc1,CCCN(CCC)C1CCCCC1N1CCN(C2CCC(NS(=O)(=O)c3ccc(CC)cc3)CC2)CC1,0.4000000059604645,0.4000000059604645,0.4000000059604645,fine-tune predictive component_4752
74.0,c1ccc(CCNCCCC2CCC(CN3CCC(N4CCN(CCC5CCCCC5)CC4)CC3)NC2)cc1,NCC(Cc1ccccc1)NCCCC1CCC(CN2CCC(N3CCN(CCC4CCCCC4)CC3)CC2)NC1,0.4000000059604645,0.4000000059604645,0.4000000059604645,fine-tune predictive component_4753
41.0,O=C(NCCN1CCN(c2ccccc2)CC1)c1ccc(-c2ccc(N3CCN(C4CCNCC4)CC3)nc2)cc1,COc1cc(C(=O)NCCN2CCN(c3ccc(C)cc3)CC2)ccc1-c1ccc(N2CCN(C3CCN(C)CC3)CC2)nc1,0.4000000059604645,0.4000000059604645,0.4000000059604645,fine-tune predictive component_4754
83.0,c1cc2c(c(C3CC3)c1)CN1CCN(C3CCN(C4CCC(c5ccc6c(c5)OCCO6)CC4)CC3)CC1C2,COCCOc1ccc2c(c1C1CC1)CN1CCN(C3CCN(C4CCC(c5ccc6c(c5)OCCO6)CC4)CC3)CC1C2,0.4000000059604645,0.4000000059604645,0.4000000059604645,fine-tune predictive component_4755
83.0,O=C(NCCCN1CCN(Cc2ccccc2)CC1)N1CCN(C2CCCCC2)CC1,O=C(NCCCN1CCN(Cc2cccc(F)c2)CC1)N1CCN(C2CCCCC2)CC1,0.4000000059604645,0.4000000059604645,0.4000000059604645,fine-tune predictive component_4756
74.0,O=C1c2c(cnn2-c2ccccc2)CN1C1CCC(N2CCN(c3ccccn3)CC2)CC1,COc1ccc(-n2nc(C(N)=O)c3c2C(=O)N(C2CCC(N4CCN(c5cccc(F)n5)CC4)CC2)C3)cc1,0.4000000059604645,0.4000000059604645,0.4000000059604645,fine-tune predictive component_4757
41.0,O=C(Nc1ccccc1)c1cccc(S(=O)(=O)N2CCN(C3CCCCC3)CC2)c1,O=C(Nc1ccc(F)c(F)c1)c1cccc(S(=O)(=O)N2CCN(C3CCCCC3)CC2)c1,0.4000000059604645,0.4000000059604645,0.4000000059604645,fine-tune predictive component_4758
83.0,O=C(c1ccc(Cc2ccc(-c3ccncc3)cc2)cc1)c1cccc2c1C(N1CCNCC1)CC2,O=C(c1ccc(Cc2ccc(-c3ccncc3)cc2)cc1)c1ccc(O)c2c1C(N1CCN(CCO)CC1)CC2,0.4000000059604645,0.4000000059604645,0.4000000059604645,fine-tune predictive component_4759
83.0,c1ccc(-c2c[nH]c3c(N4CCC(CN5CCCC5)CC4)nc(N4CCNCC4)nc23)cc1,CC1CN(c2nc(N3CCC(CN4CCCC4CO)CC3)c3[nH]cc(-c4c(F)cc(F)cc4F)c3n2)CCN1,0.4000000059604645,0.4000000059604645,0.4000000059604645,fine-tune predictive component_4760
54.0,O=C(CCN1CCN(C2CCCCC2)CC1)Nc1ccc(NC(=O)N2CCN(C3CCCCC3)CC2)cc1,O=C(CCN1CCN(C2CCCCC2)CC1)Nc1ccc(NC(=O)N2CCN(C3CCCCC3)CC2)cc1OCCO,0.4000000059604645,0.4000000059604645,0.4000000059604645,fine-tune predictive component_4761
84.0,O=C(c1cn(CCN2CCN(C3CCCCC3)CC2)c2ccccc12)N1CCCCC1,CCOC(=O)C1CCN(C(=O)c2c(C)n(C(C)CN3CCN(C4CCCCC4)CC3)c3ccccc23)CC1,0.4000000059604645,0.4000000059604645,0.4000000059604645,fine-tune predictive component_4762
40.0,O=C(N1CCN(C2CCCCC2)CC1)N1N=C(c2ccccc2)CC1c1ccccc1,O=C(N1CCN(C2CCCCC2)CC1)N1N=C(c2ccc(Br)cc2)CC1c1ccc(F)cc1,0.4000000059604645,0.4000000059604645,0.4000000059604645,fine-tune predictive component_4763
74.0,O=C(NCC(c1ccccc1)N1CCN(C2CCCCC2)CC1)N1CCN(C2CCCCC2)CC1,O=C(NCC(c1ccc(F)cc1)N1CCN(C2CCCCC2)CC1)N1CCN(C2CCCCC2)CC1,0.4000000059604645,0.4000000059604645,0.4000000059604645,fine-tune predictive component_4764
41.0,S=c1n(CN2CCN(C3CCCCC3)CC2)nc(-c2c[nH]c3ccccc23)n1N=Cc1ccccc1,Fc1ccc(C=Nn2c(-c3c[nH]c4ccccc34)nn(CN3CCN(C4CCCCC4)CC3)c2=S)cc1,0.4000000059604645,0.4000000059604645,0.4000000059604645,fine-tune predictive component_4765
84.0,O=C1CN(CC2CC2)C2C3CCC1C32c1ccc(C(=O)N2CCN(CC3CCC4CCC(C3)N4)C2)cc1,CNCCCCC12CCC3C(N(CC4CC4)CC1=O)C32c1ccc(C(=O)N2CCN(CC3CCC4CCC(C3)N4C)C2)cc1,0.4000000059604645,0.4000000059604645,0.4000000059604645,fine-tune predictive component_4766
84.0,O=c1ccc2cccc(CN3CCNCC3)c2o1,Cc1cc(=O)oc2c(CN3CCN(CCO)CC3)c(O)ccc12,0.4000000059604645,0.4000000059604645,0.4000000059604645,fine-tune predictive component_4767
74.0,O=C1c2ccccc2C(=O)C12C1C=CC2(N2CCNCC2)Oc2ccccc2O1,O=C1c2ccccc2C(=O)C12C1C=CC2(N2CCN(CCO)CC2)Oc2ccccc2O1,0.4000000059604645,0.4000000059604645,0.4000000059604645,fine-tune predictive component_4768
41.0,O=C(Nc1ccccc1)c1cn(CCN2CCCC2)c2ccccc2c1=O,COc1cc(OC)c(NC(=O)c2cn(CCN3CCCC3)c3ccc(F)cc3c2=O)cc1Cl,0.4000000059604645,0.4000000059604645,0.4000000059604645,fine-tune predictive component_4769
84.0,c1cc2c(cc1C(CN1CCNCC1)N1CCNCC1)CCCCC2,OCCN1CCN(CC(c2ccc3c(c2)CCCCC3)N2CCN(CCO)CC2)CC1,0.4000000059604645,0.4000000059604645,0.4000000059604645,fine-tune predictive component_4770
54.0,O=C(CC1COCC2CCC3CCCN3C21)NCC1CCCN1CC1CCCN1C1CC1,O=C(CC1COCC2CCC3CCCN3C21)NCC1CCCN1CC1CCCN1C1CC1,0.4000000059604645,0.4000000059604645,0.4000000059604645,fine-tune predictive component_4771
41.0,O=C(C1CCCCC1)N1CCN2CC(c3ccccc3)N(Cc3ccccc3)CC2C1,O=C(C1CCCCC1)N1CCN2CC(c3ccccc3)N(Cc3ccc(Cl)cc3)CC2C1,0.4000000059604645,0.4000000059604645,0.4000000059604645,fine-tune predictive component_4772
74.0,c1ccc(C2C3NCC24CCCNCC34)cc1,COc1ccc(C2C3C4CN(CCNCCO)CCCC42CN3C)cc1,0.4000000059604645,0.4000000059604645,0.4000000059604645,fine-tune predictive component_4773
74.0,O=C(OCCN1CCN(C2CCN(C(=O)C3CCNCC3)CC2)CC1)c1ccc(C2CCCCC2)cc1,N=C(N)N1CCC(C(=O)N2CCC(N3CCN(CCOC(=O)c4ccc(C5CCCCC5)cc4)CC3)CC2)CC1,0.4000000059604645,0.4000000059604645,0.4000000059604645,fine-tune predictive component_4774
41.0,O=C(NC1CCCC1)c1cn(CCN2CCC(N3CCNCC3)CC2)c2c(ncc3ccccc32)c1=O,Cc1nc2c(=O)c(C(=O)NC3CCCC3)cn(CCN3CCC(N4CCN(C)CC4)CC3)c2c2ccccc12,0.4000000059604645,0.4000000059604645,0.4000000059604645,fine-tune predictive component_4775
41.0,c1ccc(N2CNCC3(CCN(C4CCC4)CC3)C2)cc1,Clc1ccc(Br)cc1N1CNCC2(CCN(C3CCC3)CC2)C1,0.4000000059604645,0.4000000059604645,0.4000000059604645,fine-tune predictive component_4776
41.0,O=C(NCC1CCNCC1)N1CCC(C(C2CCN(C(=O)NC3CCCCC3)CC2)N2CCN(C3CCC3)CC2)CC1,O=C(NCC1CCNCC1)N1CCC(C(C2CCN(C(=O)NC3CCCCC3)CC2)N2CCN(C3CCC3)CC2)CC1,0.4000000059604645,0.4000000059604645,0.4000000059604645,fine-tune predictive component_4777
41.0,O=C1NC(CN2CCCC2)C(COC(=O)N2CC3CN(C(=O)Nc4ccccc4)CC32)O1,COc1cc(OC)c(NC(=O)N2CC3CN(C(=O)OCC4OC(=O)NC4CN4CCCC4)C3C2)c(OC)c1,0.4000000059604645,0.4000000059604645,0.4000000059604645,fine-tune predictive component_4778
41.0,O=C(c1cccc(Cc2cnc3sc(C4CC4)nn23)c1)N1CCN(C2CCCC2)CC1,CCc1nc2sc(C3CC3)nn2c1Cc1ccc(F)c(C(=O)N2CCN(C3CCCC3)CC2)c1,0.4000000059604645,0.4000000059604645,0.4000000059604645,fine-tune predictive component_4779
74.0,N=c1ccc(C#Cc2cnccc2-c2ccc(C(=O)N3CCCNCC3)cc2)c[nH]1,Cc1nccc(-c2ccc(C(=O)N3CCCN(CCO)CC3)c(F)c2)c1C#Cc1ccc(=N)[nH]c1C,0.4000000059604645,0.4000000059604645,0.4000000059604645,fine-tune predictive component_4780
41.0,O=C(C1CNCCN1C1CCN(Cc2ccccc2)CC1)N1CCN(C2CCCCC2)CC1,CC1C(C(=O)N2CCN(C3CCCCC3)CC2)N(C2CCN(Cc3ccc(Cl)c(Cl)c3)CC2)CCN1CC(C)(C)C,0.4000000059604645,0.4000000059604645,0.4000000059604645,fine-tune predictive component_4781
41.0,O=C(NCC1CCCN1CC1CCCN1C(=O)CNC(=O)C1CCCN1C(=O)C1CC1)C1CCC(n2ccc(=O)[nH]c2=O)O1,NC1(C(=O)N2CCCC2C(=O)NCC(=O)N2C(CN3CCCC3CNC(=O)C3OC(n4ccc(=O)[nH]c4=O)C(O)C3O)C(O)C(O)C2(O)CO)CC1,0.4000000059604645,0.4000000059604645,0.4000000059604645,fine-tune predictive component_4782
